date,sma_50,sma_200,ema_10,macd,macd_signal,macd_histogram,rsi,bollinger_middle,bollinger_upper,bollinger_lower,atr,vwma,stoch_k,stoch_d
2023-01-26,309.71029999999996,293.27344155844156,346.19213978354503,16.2889664189492,11.653065907136709,4.635900511812492,71.56543217042777,324.516,375.64954667720133,273.3824533227987,12.517563015465408,328.2510885993359,93.6476350819892,96.53715971242907
2023-01-27,310.94030000000004,294.1387820512821,348.8426598229005,16.53302476795818,12.629057679301003,3.903967088657179,68.49126471653969,328.7105,377.0793144311367,280.34168556886334,12.004165657217882,330.715496672737,85.76358929964171,92.65662627251974
2023-01-30,311.7985,294.88525316455696,349.6185398551004,15.924773904441452,13.288200924329093,2.6365729801123585,63.04262482793811,331.81000000000006,377.9287880426879,285.6912119573122,11.724939538845174,333.0891696973226,72.54529766915371,83.98550735026156
2023-01-31,312.7553,295.6224375,350.38971442690024,15.326574237532952,13.695875586969866,1.6306986505630867,63.350052849099875,334.759,378.41175171889665,291.1062482811034,11.404586714641948,335.0594617741418,72.74851698592944,77.01913465157496
2023-02-01,314.0895,296.44179012345677,352.4988572583729,15.331784478701081,14.02305736531611,1.3087271133849718,66.59404767937062,338.111,379.1077284445717,297.1142715554283,11.695330520738949,337.40408942716016,87.36293366731331,77.55224944079883
2023-02-02,315.66769999999997,297.30091463414635,355.1154286659414,15.552028576725093,14.328851607597906,1.223176969127186,68.40898091802434,340.985,381.56698122319887,300.40301877680116,11.566378340686168,339.79664928352776,96.1711306831535,85.4275271121321
2023-02-03,317.2847,298.12740963855424,357.0762598175884,15.468379040114598,14.556757094101247,0.9116219460133514,67.60975427535519,343.79499999999996,383.01595492543777,304.57404507456215,12.19950131635144,342.1903517764114,79.5122963157307,87.68212022206585
2023-02-06,318.7805,298.88160714285715,357.8769398507541,14.873971237469732,14.620199922774944,0.253771314694788,64.01389377579301,346.0915,383.6942620905988,308.4887379094012,11.88310836518348,343.8385459063749,72.81939306462564,82.8342733545033
2023-02-07,320.2095,299.6353529411765,358.7993144233443,14.356028130127243,14.567365564245405,-0.2113374341181622,64.68658071755374,348.4805,383.81430696637307,313.14669303362695,11.748593481956085,345.38778168648054,75.04531337664471,75.79233425233369
2023-02-08,321.83529999999996,300.41668604651164,360.2594390736453,14.096146457649525,14.473121742926228,-0.37697528527670343,66.46827470121413,350.445,385.24150466414955,315.64849533585044,11.615336804673507,347.26240002952704,73.07964302879216,73.64811649002085
2023-02-09,323.4619,301.13028735632184,360.666813787528,13.386482509609664,14.255793896262917,-0.8693113866532531,62.66828840746254,352.207,385.60088667658346,318.81311332341653,11.648927032911114,348.79766108663335,56.36257255532972,68.16250965358887
2023-02-10,324.7899,301.655625,358.24739309888656,11.470176196933323,13.698670356396999,-2.2284941594636756,51.56723626883742,353.0685,384.91757254702,321.21942745297997,11.914003673417465,349.8105174773273,0.6813233777325376,43.37451298728482
2023-02-13,325.8507,302.29511235955056,358.306048899089,10.732327362820172,13.105401757681635,-2.3730743948614634,57.561559360801866,354.356,384.80989225836805,323.90210774163194,12.166817696744788,350.88848895085454,40.70483028642032,32.58290873982754
2023-02-14,326.7109,302.93583333333333,358.6067672810728,10.142818135377468,12.512885033220803,-2.3700668978433352,58.25153737741891,356.043,383.527689785982,328.55831021401804,12.037045004120163,352.35650280454877,44.65592763964125,28.680693767931377
2023-02-15,327.5311,303.57851648351647,359.11826413905953,9.681831496949371,11.946674325966518,-2.2648428290171463,59.005456279531465,357.7975,381.51812471441656,334.07687528558347,11.794398932397293,353.68536665313536,48.80600111856409,44.72225301487523
2023-02-16,328.2935,304.0908152173913,357.58948884104865,8.3559663928026,11.228532739333733,-2.8725663465311335,51.638634066005096,359.544,373.28161857858237,345.8063814214176,11.751227580083201,357.6720779597254,18.362653886192355,37.274860881465905
2023-02-17,329.1415,304.56252688172043,355.83867268813066,7.0025852839376626,10.38334324825452,-3.3807579643168566,49.915376194694076,359.81699999999995,372.28701304182323,347.34698695817667,11.502568467220115,360.30692138066973,14.92291180572844,27.363855603494972
2023-02-21,329.7231,304.9129255319149,352.504368563016,5.028026463215156,9.312279891246646,-4.284253428031491,43.91264621518131,358.821,374.78868697615616,342.8533130238439,11.505406433847247,359.6733331458058,2.516251127523258,11.933938939814695
2023-02-22,330.2155,305.2283684210526,349.29993791519485,3.214705148253472,8.092764942648012,-4.87805979439454,42.53291682237007,357.3735,376.3874541832911,338.3595458167089,11.33287740285816,358.39976021114916,4.419642952827405,7.286268628693044
2023-02-23,330.2883,305.4202604166667,344.63631283970483,0.8615365379757804,6.646519261713566,-5.7849827237377855,37.14557490070748,355.158,378.7523852375289,331.5636147624711,11.993386159796861,354.36666325916656,14.35588153535218,7.0972585385676235
2023-02-24,330.3277,305.5411855670103,339.63880141430394,-1.5104506813355556,5.015125273103742,-6.525575954439297,34.42743199389798,352.772,381.35512538618167,324.1888746138183,11.78885857695423,351.7650852919161,4.787502099701146,7.854342195960253
2023-02-27,330.3815,305.71964285714284,336.61901933897593,-2.8825722841425545,3.4355857616544827,-6.318158045797038,38.79088173458596,350.885,382.10621309892514,319.66378690107484,11.864654392886072,349.94983528432954,14.664874852768884,11.269419495940745
2023-02-28,330.4675,305.885404040404,333.9846521864348,-3.9965413771208205,1.949160333899422,-5.945701711020242,38.37001018683396,349.336,383.06570291816166,315.60629708183836,11.477893364822782,349.03172463551215,13.153032084442227,10.868469678970762
2023-03-01,330.9289,305.96135,330.256533607083,-5.513793043959879,0.4565696583275618,-5.97036270228744,34.496110847045784,347.317,384.557894386909,310.076105613091,11.67518669590687,347.4576482255018,1.822027005013478,9.879977980741538
2023-03-02,331.3523,306.0199504950495,326.9153456785224,-6.767323061637683,-0.9882088856654871,-5.779114175972196,33.816019174873276,344.81149999999997,384.5544462923934,305.06855370760655,11.211959074770665,345.1301614042465,2.810567734629744,5.928542274695158
2023-03-03,331.88989999999995,306.1097549019608,324.78164646424557,-7.409065120369519,-2.2723801326062936,-5.136684987763225,36.59263422779922,342.226,382.6435649153221,301.8084350846779,10.88753342657276,342.2975219025004,8.993816750815201,4.54213716348615
2023-03-06,332.3667,306.1672330097087,322.46316528892817,-8.078702743360338,-3.433644654757103,-4.6450580886032355,35.07976709842421,339.53249999999997,380.483675485989,298.58132451401093,10.928338181817564,339.0084028306393,3.0916245080926754,4.965336331179216
2023-03-07,332.5769,306.189375,319.91895341821396,-8.795271220138147,-4.5059699678333125,-4.289301252304835,33.39915782389612,336.88199999999995,378.7047521055736,295.0592478944263,10.69612831168774,336.8988365868886,3.283834659915338,5.123091972941081
2023-03-08,332.85769999999997,306.24271428571427,318.44096188762956,-8.991610952996723,-5.403098164865995,-3.5885127881307284,36.456566552094756,334.32399999999996,375.68919737272216,292.95880262727775,10.3664048608529,334.7389698269385,10.834080717294494,5.7365132951008455
2023-03-09,332.914,306.16287735849056,314.68442336260597,-10.16057671574356,-6.354593875041507,-3.805982840702052,30.16376466987859,330.87149999999997,372.33944997027095,289.403550029729,10.885233085077692,330.6898224179305,5.358462675436793,6.492126017548885
2023-03-10,333.0858,306.0376168224299,310.69816456940487,-11.36109887498111,-7.355894875029428,-4.005203999951682,28.280116639633647,327.3845,369.37948139189155,285.38951860810846,10.807002150429287,326.92575682162794,6.82082455774714,7.671122650159485
2023-03-13,333.41839999999996,305.92162037037036,307.573043738604,-12.112378642190265,-8.307191628461595,-3.80518701372867,28.993551347868518,324.692,368.17331533380684,281.2106846661932,11.028637711112909,323.81151904991293,14.457254254347218,8.878847162510393
